active_calories,active_time,activity_type,current_activity_type_intensity,cycles,cycles_to_calories,cycles_to_distance,data,data16,distance,duration_min,enabled,event,event_type,garmin_product,heart_rate,intensity,local_timestamp,manufacturer,moderate_activity_minutes,number,resting_metabolic_rate,serial_number,software_version,steps,stress_level_time,stress_level_value,time_created,timestamp,timestamp_16,type,unknown_0,unknown_1,unknown_14,unknown_15,unknown_16,unknown_2,unknown_253,unknown_3,unknown_37,unknown_38,unknown_4,unknown_6,unknown_7,unknown_8,version,vigorous_activity_minutes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:45:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059900,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 200)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:46:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102059960,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(66, 0, 4, 240)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 64, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(212, 78, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(38, 86, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:47:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060020,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,6644,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 200)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:48:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060080,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(40, 0, 0, 248)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:49:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060140,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 192)",,,,,,,,,,
,,,,,,,10,10,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:50:00,,,,,0,1102058700,,,,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 07:49:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:50:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060200,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 184)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:51:00,,,,,8,1102059300,,,,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 07:50:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:51:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060260,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(138, 255, 255, 255)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:52:00,,,,,0,1102059360,,,,,,,,,,,,
,,sedentary,"(40,)",,,,,,,,,,,,,1,,,,,,,,,,,,2024-12-02 07:51:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:52:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060320,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 144, 9, 185)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:53:00,,,,,8,1102059420,,,,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 07:52:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:53:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060380,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(254, 0, 0, 192)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:54:00,,,,,0,1102059480,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:54:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060440,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 0, 200)",,,,,,,,,,
,,sedentary,"(72,)",,,,,,,,,,,,,2,,,,,,,,,,,,2024-12-02 07:54:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:55:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060500,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(6, 0, 4, 240)",,,,,,,,,,
,,,,,,,2,2,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:56:00,,,,,8,1102059540,,,,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 07:55:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:56:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060560,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 176)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:57:00,,,,,0,1102059660,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:57:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060620,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(27, 0, 4, 0)",,,,,,,,,,
,,,,,,,1,1,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 07:58:00,,,,,8,1102059720,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:58:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060680,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 16, 11)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 07:59:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060740,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(30, 30, 0, 16)",,,,,,,,,,
,,sedentary,"(72,)",,,,,,,,,,,,,2,,,,,,,,,,,,2024-12-02 07:59:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 08:00:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060800,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 24)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 0, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(146, 141, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 208)",,,,,,,,,,
,,sedentary,"(8,)",,,,,,,,,,,,,0,,,,,,,,,,,,2024-12-02 08:00:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 08:01:00,-2,,,,,,,,,,102,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-100,,,,,,1102060860,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(88, 0, 0, 224)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(146, 141, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(0, 0, 0, 208)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 08:02:00,-1,,,,,,,,,,101,,33,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102060920,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(10, 0, 0, 200)",,,,,,,,,,
,,,,,,,5,5,,,,54,marker,,,,,,,,,,,,,,,2024-12-02 08:03:00,,,,,0,1102059780,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 08:03:00,-1,,,,,,,,,,101,,32,,,2,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-200,,,,,,1102060980,,,,,,,,,
,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,7604,,,,,,,,,,,,,,,,,
,,sedentary,"(136,)",,,,,,,,,,,,,4,,,,,,,,,,,,2024-12-02 08:03:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,on,,,,,,,,,,,,,,,,,,,,,,,,,,1102060980,,,,,,,,,
81,1755.0,generic,,0.0,,,,,0.0,963,,,,,,,,,,,,,,,,,,2024-12-02 08:03:00,,,,,,,,,,,,,,,,,,
145,2400.0,walking,,,,,,,1806.62,963,,,,,,,,,,,,,,2269,,,,2024-12-02 08:03:00,,,,,,,,,,,,,,,,,,
0,15.0,running,,,,,,,27.47,963,,,,,,,,,,,,,,23,,,,2024-12-02 08:03:00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-12-02 08:03:00,,,,,,,,,,,10,3,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,55,,,,,1102060980,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(180, 29, 176, 65, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"(180, 29, 176, 65, 7, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",,,,,,,,,,
